appointment_id,customer_id,employee_id,appointment_datetime,status,booking_source
4007,115,1,2024-11-09 16:45:00,Completed,Walk-in
4008,349,1,2024-11-09 16:00:00,Completed,Appointment
4009,589,1,2024-11-09 18:45:00,Completed,Appointment
4010,349,3,2024-11-09 15:00:00,Cancelled,Appointment
4011,1102,3,2024-11-11 16:30:00,Completed,Appointment
4012,296,1,2024-11-11 17:45:00,No-show,Walk-in
4013,511,3,2024-11-11 11:30:00,Completed,Appointment
4014,707,3,2024-11-11 15:30:00,Completed,Online
4015,258,3,2024-11-11 15:30:00,Completed,Appointment
4016,343,2,2024-11-11 10:15:00,Completed,Walk-in
4017,322,2,2024-11-11 09:00:00,Completed,Walk-in
4018,987,1,2024-11-11 12:30:00,Completed,Appointment
4019,991,1,2024-11-11 14:15:00,Completed,Online
4020,169,1,2024-11-11 16:45:00,Completed,Walk-in
4021,347,4,2024-11-11 11:15:00,Completed,Online
4022,728,2,2024-11-12 09:00:00,Completed,Appointment
4023,1180,3,2024-11-12 15:15:00,Completed,Appointment
4024,1095,4,2024-11-12 17:45:00,Completed,Phone
4025,270,1,2024-11-12 17:30:00,Completed,Walk-in
4026,1243,1,2024-11-12 15:15:00,Completed,Online
4027,461,2,2024-11-12 14:45:00,Completed,Online
4028,262,3,2024-11-12 14:00:00,Completed,Walk-in
4029,75,2,2024-11-12 16:45:00,Completed,Appointment
4030,58,3,2024-11-12 13:30:00,Completed,Online
4031,562,2,2024-11-12 17:15:00,Completed,Appointment
4032,410,1,2024-11-12 15:45:00,Completed,Appointment
4033,752,2,2024-11-13 18:45:00,Cancelled,Phone
4034,605,2,2024-11-13 17:00:00,Completed,Phone
4035,831,3,2024-11-13 18:00:00,Completed,Appointment
4036,25,3,2024-11-13 15:15:00,Completed,Phone
4037,1034,1,2024-11-13 16:00:00,Completed,Phone
4038,1144,2,2024-11-13 16:45:00,Completed,Walk-in
4039,728,4,2024-11-13 14:00:00,Completed,Appointment
4040,721,3,2024-11-13 13:00:00,Completed,Appointment
4041,677,4,2024-11-13 14:30:00,Completed,Walk-in
4042,349,1,2024-11-13 10:30:00,Completed,Appointment
4043,932,2,2024-11-14 10:30:00,Completed,Appointment
4044,1141,2,2024-11-14 10:30:00,Completed,Appointment
4045,344,1,2024-11-14 15:45:00,Cancelled,Appointment
4046,195,2,2024-11-14 16:45:00,Completed,Appointment
4047,239,4,2024-11-14 18:30:00,Completed,Appointment
4048,539,3,2024-11-14 14:00:00,Completed,Appointment
4049,949,2,2024-11-14 11:00:00,Completed,Phone
4050,44,4,2024-11-14 14:15:00,No-show,Appointment
4051,1046,4,2024-11-14 11:45:00,Completed,Walk-in
4052,1149,1,2024-11-14 10:00:00,Completed,Appointment
4053,361,1,2024-11-14 14:15:00,Completed,Online
4054,1015,2,2024-11-15 09:45:00,Completed,Appointment
4055,480,1,2024-11-15 13:15:00,Completed,Appointment
4056,960,2,2024-11-15 15:15:00,Completed,Appointment
4057,1154,3,2024-11-15 14:30:00,Completed,Appointment
4058,258,1,2024-11-15 10:30:00,Completed,Walk-in
4059,903,1,2024-11-15 11:15:00,Completed,Appointment
4060,1153,2,2024-11-15 13:45:00,Completed,Appointment
4061,763,1,2024-11-15 18:30:00,Completed,Walk-in
4062,885,3,2024-11-15 14:00:00,Completed,Phone
4063,768,2,2024-11-15 11:30:00,Completed,Walk-in
4064,727,1,2024-11-15 12:00:00,Completed,Walk-in
4065,202,4,2024-11-15 17:45:00,Completed,Walk-in
4066,1114,1,2024-11-15 14:30:00,Completed,Appointment
4067,404,1,2024-11-16 12:45:00,Completed,Appointment
4068,16,2,2024-11-16 17:45:00,Completed,Appointment
4069,1204,2,2024-11-16 14:15:00,Completed,Online
4070,365,3,2024-11-16 13:30:00,Completed,Phone
4071,933,1,2024-11-16 12:30:00,Completed,Phone
4072,166,4,2024-11-16 11:30:00,Completed,Appointment
4073,63,2,2024-11-16 13:00:00,Completed,Walk-in
4074,753,1,2024-11-16 11:00:00,Completed,Appointment
4075,735,2,2024-11-16 16:45:00,Completed,Walk-in
4076,408,4,2024-11-16 15:45:00,No-show,Online
4077,1049,2,2024-11-16 13:00:00,Completed,Appointment
4078,585,3,2024-11-16 10:45:00,No-show,Phone
4079,372,2,2024-11-16 17:45:00,Completed,Appointment
4080,827,1,2024-11-16 16:45:00,Completed,Online
4081,411,2,2024-11-18 14:00:00,Cancelled,Online
4082,436,4,2024-11-18 13:45:00,Completed,Phone
4083,60,1,2024-11-18 13:00:00,Completed,Phone
4084,505,1,2024-11-18 16:15:00,Completed,Appointment
4085,341,1,2024-11-18 11:30:00,Completed,Online
4086,11,4,2024-11-18 13:45:00,Completed,Appointment
4087,668,1,2024-11-18 09:15:00,Completed,Phone
4088,633,2,2024-11-18 12:00:00,Completed,Online
4089,372,3,2024-11-18 13:00:00,Completed,Phone
4090,418,2,2024-11-18 17:45:00,Completed,Walk-in
4091,240,2,2024-11-19 10:00:00,Completed,Walk-in
4092,1242,4,2024-11-19 12:00:00,Completed,Appointment
4093,1206,1,2024-11-19 17:15:00,Completed,Walk-in
4094,558,1,2024-11-19 10:30:00,Completed,Phone
4095,240,3,2024-11-19 15:15:00,Cancelled,Appointment
4096,661,1,2024-11-19 16:30:00,Completed,Online
4097,88,1,2024-11-19 15:00:00,Completed,Walk-in
4098,299,1,2024-11-19 16:45:00,Completed,Walk-in
4099,335,1,2024-11-19 17:00:00,Completed,Walk-in
4100,318,3,2024-11-19 13:30:00,Cancelled,Appointment
4101,1200,1,2024-11-19 17:00:00,Completed,Walk-in
4102,440,4,2024-11-20 15:45:00,Completed,Appointment
4103,113,1,2024-11-20 17:45:00,Completed,Phone
4104,715,1,2024-11-20 18:45:00,Completed,Walk-in
4105,237,2,2024-11-20 17:30:00,Completed,Online
4106,250,1,2024-11-20 17:45:00,Completed,Online
4107,294,3,2024-11-20 13:15:00,Completed,Appointment
4108,1135,3,2024-11-20 10:15:00,Completed,Appointment
4109,75,3,2024-11-20 12:30:00,Completed,Appointment
4110,1014,1,2024-11-20 17:30:00,Completed,Appointment
4111,307,1,2024-11-20 15:45:00,Completed,Appointment
4112,822,2,2024-11-20 12:30:00,Completed,Appointment
4113,1114,1,2024-11-20 11:15:00,Completed,Appointment
4114,1071,3,2024-11-21 11:45:00,Completed,Walk-in
4115,553,3,2024-11-21 11:00:00,Completed,Phone
4116,366,1,2024-11-21 13:15:00,Completed,Phone
4117,270,2,2024-11-21 15:45:00,No-show,Walk-in
4118,270,4,2024-11-21 15:45:00,Completed,Walk-in
4119,1069,4,2024-11-21 14:00:00,Completed,Walk-in
4120,884,3,2024-11-21 17:00:00,Cancelled,Walk-in
4121,831,4,2024-11-21 12:15:00,Cancelled,Walk-in
4122,880,2,2024-11-21 14:00:00,Completed,Walk-in
4123,998,1,2024-11-21 17:00:00,Completed,Appointment
4124,658,1,2024-11-21 14:45:00,Completed,Walk-in
4125,508,3,2024-11-22 12:00:00,Completed,Appointment
4126,427,1,2024-11-22 13:15:00,Completed,Phone
4127,913,3,2024-11-22 15:15:00,Completed,Appointment
4128,171,4,2024-11-22 11:00:00,Completed,Appointment
4129,511,1,2024-11-22 16:00:00,Completed,Phone
4130,984,2,2024-11-22 13:45:00,Completed,Walk-in
4131,28,1,2024-11-22 17:30:00,Completed,Appointment
4132,724,1,2024-11-22 16:15:00,Completed,Phone
4133,1065,1,2024-11-22 17:00:00,Completed,Phone
4134,1102,4,2024-11-22 17:30:00,Completed,Appointment
4135,1060,3,2024-11-22 12:30:00,Completed,Appointment
4136,73,3,2024-11-22 17:15:00,Completed,Appointment
4137,445,4,2024-11-22 15:00:00,Completed,Walk-in
4138,372,4,2024-11-22 14:00:00,Completed,Walk-in
4139,1232,1,2024-11-23 15:45:00,Completed,Appointment
4140,800,3,2024-11-23 17:15:00,Completed,Appointment
4141,339,2,2024-11-23 14:15:00,Completed,Appointment
4142,612,3,2024-11-23 14:30:00,Completed,Appointment
4143,386,3,2024-11-23 11:30:00,Completed,Online
4144,381,4,2024-11-23 16:30:00,Completed,Phone
4145,792,1,2024-11-23 17:45:00,Completed,Online
4146,410,3,2024-11-23 16:30:00,Completed,Appointment
4147,395,4,2024-11-23 14:00:00,Completed,Walk-in
4148,234,2,2024-11-23 09:00:00,Completed,Appointment
4149,334,2,2024-11-23 10:30:00,Completed,Online
4150,1227,4,2024-11-23 13:30:00,No-show,Online
4151,567,3,2024-11-23 12:15:00,Completed,Appointment
4152,141,3,2024-11-23 11:15:00,Completed,Walk-in
4153,918,2,2024-11-23 16:00:00,Completed,Walk-in
4154,726,3,2024-11-25 11:15:00,Completed,Appointment
4155,433,3,2024-11-25 11:00:00,Completed,Appointment
4156,851,4,2024-11-25 12:45:00,Completed,Appointment
4157,506,1,2024-11-25 16:15:00,Completed,Walk-in
4158,886,1,2024-11-25 15:45:00,Completed,Phone
4159,807,1,2024-11-25 10:45:00,Completed,Appointment
4160,1235,4,2024-11-25 14:30:00,Completed,Phone
4161,297,2,2024-11-25 12:00:00,Completed,Online
4162,51,3,2024-11-25 17:15:00,Completed,Appointment
4163,965,1,2024-11-25 15:00:00,Completed,Appointment
4164,25,1,2024-11-26 12:00:00,Completed,Appointment
4165,619,3,2024-11-26 14:45:00,Completed,Walk-in
4166,359,4,2024-11-26 10:15:00,Completed,Appointment
4167,497,2,2024-11-26 11:15:00,Completed,Phone
4168,408,1,2024-11-26 16:15:00,Completed,Walk-in
4169,917,1,2024-11-26 13:45:00,Completed,Appointment
4170,508,1,2024-11-26 13:45:00,Completed,Walk-in
4171,290,1,2024-11-26 15:30:00,Completed,Walk-in
4172,481,1,2024-11-26 16:45:00,No-show,Walk-in
4173,900,4,2024-11-26 16:30:00,No-show,Online
4174,1050,3,2024-11-26 17:15:00,Completed,Walk-in
4175,30,1,2024-11-27 13:00:00,Completed,Appointment
4176,852,3,2024-11-27 11:15:00,No-show,Walk-in
4177,942,1,2024-11-27 15:15:00,Completed,Appointment
4178,681,1,2024-11-27 09:45:00,Completed,Phone
4179,258,3,2024-11-27 16:15:00,Completed,Walk-in
4180,766,4,2024-11-27 10:15:00,Completed,Phone
4181,1119,1,2024-11-27 15:45:00,Completed,Walk-in
4182,1230,2,2024-11-27 16:15:00,Completed,Appointment
4183,694,4,2024-11-28 17:45:00,Completed,Phone
4184,515,3,2024-11-28 17:45:00,Completed,Walk-in
4185,813,1,2024-11-28 18:15:00,Completed,Appointment
4186,435,3,2024-11-28 18:15:00,Completed,Appointment
4187,1156,2,2024-11-28 11:15:00,Completed,Online
4188,645,3,2024-11-28 10:30:00,Completed,Appointment
4189,946,1,2024-11-28 14:30:00,Completed,Walk-in
4190,100,3,2024-11-28 13:00:00,Completed,Appointment
4191,1215,4,2024-11-28 09:15:00,No-show,Appointment
4192,441,1,2024-11-29 15:15:00,Completed,Online
4193,975,3,2024-11-29 16:45:00,Completed,Walk-in
4194,158,4,2024-11-29 12:45:00,Completed,Phone
4195,1194,1,2024-11-29 15:15:00,Completed,Appointment
4196,408,1,2024-11-29 16:00:00,No-show,Appointment
4197,1146,4,2024-11-29 16:30:00,Completed,Appointment
4198,934,1,2024-11-29 12:00:00,Completed,Walk-in
4199,544,4,2024-11-29 13:15:00,Completed,Phone
4200,841,1,2024-11-29 11:45:00,Completed,Appointment
4201,575,3,2024-11-29 16:30:00,Completed,Appointment
4202,342,2,2024-11-29 12:30:00,Completed,Appointment
4203,712,4,2024-11-29 16:30:00,Completed,Appointment
4204,1103,3,2024-11-30 16:30:00,Completed,Appointment
4205,746,2,2024-11-30 16:00:00,Completed,Walk-in
4206,955,3,2024-11-30 13:15:00,Completed,Appointment
4207,429,3,2024-11-30 12:00:00,Completed,Online
4208,374,2,2024-11-30 16:15:00,Completed,Appointment
4209,1182,1,2024-11-30 13:15:00,Completed,Phone
4210,349,1,2024-11-30 16:00:00,Completed,Walk-in
4211,1002,1,2024-11-30 15:45:00,Completed,Appointment
4212,1077,1,2024-11-30 10:30:00,Completed,Online
4213,793,1,2024-11-30 10:15:00,Completed,Phone
4214,178,2,2024-11-30 16:00:00,No-show,Walk-in
4215,608,4,2024-11-30 14:30:00,Completed,Online
4216,228,3,2024-11-30 14:30:00,Completed,Phone
4217,735,1,2024-11-30 15:45:00,Completed,Phone
4218,1225,2,2024-11-30 15:00:00,Completed,Phone
4219,771,2,2024-11-30 13:15:00,Completed,Walk-in
4220,173,1,2024-12-02 18:00:00,Completed,Phone
4221,669,2,2024-12-02 10:45:00,Completed,Appointment
4222,379,1,2024-12-02 16:45:00,No-show,Online
4223,29,2,2024-12-02 17:15:00,Completed,Walk-in
4224,639,4,2024-12-02 09:15:00,Completed,Phone
4225,665,2,2024-12-02 14:45:00,Completed,Online
4226,655,3,2024-12-02 16:45:00,Completed,Walk-in
4227,196,1,2024-12-02 14:15:00,Completed,Walk-in
4228,354,2,2024-12-02 09:30:00,Completed,Phone
4229,344,2,2024-12-03 14:30:00,Completed,Walk-in
4230,1034,1,2024-12-03 16:45:00,Completed,Appointment
4231,580,1,2024-12-03 16:30:00,Completed,Phone
4232,1102,1,2024-12-03 18:00:00,No-show,Appointment
4233,553,1,2024-12-03 10:15:00,Completed,Appointment
4234,945,4,2024-12-03 16:45:00,Completed,Walk-in
4235,749,4,2024-12-03 09:45:00,Completed,Online
4236,289,1,2024-12-04 10:45:00,Completed,Walk-in
4237,1163,2,2024-12-04 11:00:00,Completed,Appointment
4238,369,1,2024-12-04 13:15:00,Completed,Appointment
4239,354,1,2024-12-04 11:15:00,Completed,Online
4240,462,3,2024-12-04 16:30:00,Completed,Appointment
4241,1200,2,2024-12-04 16:15:00,Cancelled,Phone
4242,84,1,2024-12-04 10:00:00,Completed,Appointment
4243,1153,4,2024-12-04 14:00:00,Completed,Walk-in
4244,733,4,2024-12-04 15:45:00,Completed,Appointment
4245,575,2,2024-12-05 17:15:00,Completed,Walk-in
4246,942,3,2024-12-05 13:45:00,Completed,Appointment
4247,1073,2,2024-12-05 13:30:00,Completed,Appointment
4248,571,1,2024-12-05 16:45:00,Completed,Phone
4249,1089,1,2024-12-05 11:45:00,Completed,Online
4250,908,4,2024-12-05 17:45:00,Completed,Online
4251,927,2,2024-12-05 13:45:00,Completed,Online
4252,331,3,2024-12-05 12:15:00,Cancelled,Appointment
4253,619,1,2024-12-05 10:30:00,Cancelled,Phone
4254,797,1,2024-12-05 18:45:00,Completed,Online
4255,1154,1,2024-12-05 13:00:00,Completed,Appointment
4256,372,2,2024-12-06 10:45:00,Completed,Walk-in
4257,450,2,2024-12-06 10:15:00,Completed,Walk-in
4258,883,1,2024-12-06 13:00:00,Completed,Phone
4259,208,1,2024-12-06 12:30:00,Cancelled,Walk-in
4260,836,4,2024-12-06 09:30:00,Completed,Appointment
4261,513,3,2024-12-06 16:45:00,Completed,Walk-in
4262,1103,1,2024-12-06 17:00:00,Cancelled,Online
4263,706,2,2024-12-06 13:00:00,Completed,Appointment
4264,206,1,2024-12-06 12:15:00,Completed,Appointment
4265,774,1,2024-12-06 17:00:00,Completed,Appointment
4266,426,1,2024-12-06 12:30:00,Completed,Phone
4267,746,1,2024-12-06 16:15:00,Completed,Walk-in
4268,905,3,2024-12-06 10:15:00,Completed,Appointment
4269,720,1,2024-12-06 09:00:00,Completed,Walk-in
4270,612,3,2024-12-06 11:45:00,Completed,Walk-in
4271,658,2,2024-12-06 14:00:00,Completed,Appointment
4272,829,3,2024-12-06 12:30:00,Completed,Phone
4273,1136,3,2024-12-07 16:15:00,Completed,Walk-in
4274,1143,3,2024-12-07 13:30:00,Completed,Appointment
4275,1089,2,2024-12-07 13:45:00,Completed,Online
4276,376,1,2024-12-07 10:30:00,Completed,Appointment
4277,141,4,2024-12-07 10:15:00,Completed,Appointment
4278,583,3,2024-12-07 13:00:00,Completed,Appointment
4279,347,4,2024-12-07 11:15:00,Completed,Appointment
4280,962,2,2024-12-07 15:00:00,Cancelled,Online
4281,1177,3,2024-12-07 16:00:00,Cancelled,Walk-in
4282,793,2,2024-12-07 10:15:00,Completed,Appointment
4283,1217,2,2024-12-07 15:15:00,Completed,Appointment
4284,1033,3,2024-12-07 15:15:00,Completed,Appointment
4285,1188,2,2024-12-07 13:30:00,Completed,Appointment
4286,661,1,2024-12-07 18:45:00,Completed,Online
4287,423,1,2024-12-07 17:30:00,Completed,Appointment
4288,94,4,2024-12-07 16:15:00,Completed,Walk-in
4289,555,2,2024-12-07 15:30:00,Completed,Appointment
4290,1186,3,2024-12-09 17:45:00,Completed,Appointment
4291,753,2,2024-12-09 15:30:00,Completed,Phone
4292,437,3,2024-12-09 10:00:00,Completed,Appointment
4293,620,1,2024-12-09 11:15:00,Cancelled,Appointment
4294,258,2,2024-12-09 17:45:00,Completed,Appointment
4295,551,3,2024-12-09 16:15:00,Completed,Online
4296,959,3,2024-12-09 15:30:00,Completed,Appointment
4297,415,3,2024-12-09 12:30:00,Completed,Walk-in
4298,123,1,2024-12-09 10:45:00,Completed,Walk-in
4299,982,1,2024-12-09 11:45:00,Completed,Appointment
4300,1163,1,2024-12-09 10:30:00,Cancelled,Online
4301,259,3,2024-12-10 12:45:00,Completed,Appointment
4302,660,2,2024-12-10 17:45:00,Completed,Appointment
4303,950,1,2024-12-10 14:00:00,Completed,Phone
4304,847,2,2024-12-10 18:00:00,Completed,Appointment
4305,1025,4,2024-12-10 10:45:00,Completed,Phone
4306,960,2,2024-12-10 14:15:00,Completed,Phone
4307,896,2,2024-12-10 16:15:00,Cancelled,Appointment
4308,192,4,2024-12-10 15:15:00,Completed,Walk-in
4309,843,3,2024-12-10 13:30:00,Completed,Phone
4310,454,2,2024-12-10 13:45:00,Completed,Appointment
4311,433,4,2024-12-10 11:45:00,Completed,Walk-in
4312,179,3,2024-12-10 12:15:00,Completed,Online
4313,36,1,2024-12-10 14:45:00,Completed,Online
4314,592,2,2024-12-10 14:45:00,Completed,Phone
4315,209,2,2024-12-11 16:00:00,Completed,Walk-in
4316,915,1,2024-12-11 18:15:00,Completed,Phone
4317,1242,4,2024-12-11 10:30:00,Completed,Appointment
4318,372,1,2024-12-11 13:15:00,Completed,Phone
4319,94,4,2024-12-11 12:45:00,Completed,Walk-in
4320,90,1,2024-12-11 12:00:00,Completed,Appointment
4321,143,4,2024-12-11 13:15:00,Cancelled,Online
4322,183,1,2024-12-11 13:45:00,No-show,Appointment
4323,957,3,2024-12-11 10:45:00,Completed,Appointment
4324,1172,1,2024-12-11 18:30:00,Completed,Phone
4325,66,4,2024-12-12 10:30:00,Completed,Phone
4326,401,1,2024-12-12 12:00:00,Completed,Walk-in
4327,139,2,2024-12-12 13:00:00,Completed,Walk-in
4328,499,1,2024-12-12 13:00:00,Completed,Walk-in
4329,831,2,2024-12-12 11:45:00,Completed,Phone
4330,364,1,2024-12-12 14:30:00,Completed,Appointment
4331,968,3,2024-12-12 16:45:00,Completed,Online
4332,1228,1,2024-12-12 10:45:00,Completed,Phone
4333,679,3,2024-12-12 15:00:00,Completed,Appointment
4334,908,3,2024-12-12 17:45:00,Completed,Appointment
4335,386,4,2024-12-12 16:15:00,Completed,Appointment
4336,519,1,2024-12-13 12:15:00,Completed,Appointment
4337,441,3,2024-12-13 17:45:00,Completed,Online
4338,795,2,2024-12-13 12:45:00,Completed,Walk-in
4339,740,1,2024-12-13 15:30:00,Completed,Walk-in
4340,835,2,2024-12-13 14:45:00,Completed,Online
4341,139,3,2024-12-13 17:45:00,Completed,Phone
4342,360,1,2024-12-13 13:15:00,Completed,Walk-in
4343,592,3,2024-12-13 13:15:00,Completed,Phone
4344,513,2,2024-12-13 12:45:00,Completed,Online
4345,151,2,2024-12-13 13:00:00,Completed,Phone
4346,934,1,2024-12-13 13:00:00,Completed,Appointment
4347,441,1,2024-12-13 12:15:00,Completed,Appointment
4348,995,3,2024-12-13 11:15:00,Completed,Online
4349,557,3,2024-12-14 12:15:00,Completed,Appointment
4350,575,4,2024-12-14 10:45:00,Completed,Phone
4351,999,4,2024-12-14 14:45:00,Completed,Appointment
4352,280,4,2024-12-14 16:00:00,Completed,Walk-in
4353,136,1,2024-12-14 16:15:00,Completed,Online
4354,29,3,2024-12-14 09:45:00,Completed,Walk-in
4355,860,2,2024-12-14 16:15:00,Completed,Appointment
4356,364,1,2024-12-14 18:30:00,Completed,Phone
4357,1238,1,2024-12-14 17:30:00,Completed,Online
4358,497,4,2024-12-14 14:00:00,No-show,Walk-in
4359,482,2,2024-12-14 09:30:00,Completed,Phone
4360,84,1,2024-12-14 12:00:00,Completed,Online
4361,1204,2,2024-12-16 10:30:00,Completed,Appointment
4362,235,1,2024-12-16 14:30:00,Completed,Walk-in
4363,831,1,2024-12-16 17:15:00,Completed,Appointment
4364,1140,1,2024-12-16 12:15:00,Completed,Appointment
4365,672,1,2024-12-16 11:15:00,Completed,Online
4366,443,3,2024-12-16 16:00:00,Completed,Appointment
4367,1183,1,2024-12-16 14:00:00,Completed,Appointment
4368,1243,2,2024-12-16 16:45:00,Completed,Phone
4369,591,3,2024-12-16 14:00:00,Completed,Phone
4370,540,4,2024-12-16 15:15:00,Completed,Appointment
4371,1017,1,2024-12-16 11:30:00,Completed,Phone
4372,1209,2,2024-12-17 12:15:00,Completed,Phone
4373,116,1,2024-12-17 17:15:00,Completed,Walk-in
4374,1015,2,2024-12-17 17:00:00,Completed,Online
4375,10,3,2024-12-17 14:45:00,Completed,Appointment
4376,661,2,2024-12-17 13:00:00,Completed,Walk-in
4377,831,1,2024-12-17 15:30:00,Completed,Online
4378,625,2,2024-12-17 12:00:00,Completed,Walk-in
4379,414,1,2024-12-17 15:45:00,Completed,Phone
4380,433,2,2024-12-17 14:45:00,Completed,Online
4381,579,1,2024-12-17 16:00:00,Completed,Online
4382,1089,2,2024-12-17 16:30:00,Completed,Phone
4383,763,3,2024-12-18 09:00:00,Completed,Online
4384,859,2,2024-12-18 17:00:00,Completed,Walk-in
4385,408,1,2024-12-18 13:45:00,Completed,Appointment
4386,724,3,2024-12-18 14:15:00,Completed,Walk-in
4387,1168,3,2024-12-18 18:00:00,Completed,Appointment
4388,349,2,2024-12-18 13:00:00,Completed,Walk-in
4389,194,1,2024-12-18 11:45:00,Completed,Walk-in
4390,359,1,2024-12-18 16:15:00,Completed,Appointment
4391,472,1,2024-12-18 16:00:00,Completed,Walk-in
4392,292,4,2024-12-18 17:00:00,Completed,Walk-in
4393,906,3,2024-12-18 17:00:00,Completed,Phone
4394,525,1,2024-12-18 16:00:00,Completed,Appointment
4395,906,4,2024-12-18 18:45:00,Completed,Online
4396,633,1,2024-12-19 12:45:00,Completed,Appointment
4397,84,1,2024-12-19 11:30:00,Completed,Online
4398,1118,1,2024-12-19 16:15:00,Completed,Appointment
4399,1064,1,2024-12-19 14:00:00,Completed,Phone
4400,648,1,2024-12-19 18:45:00,Completed,Phone
4401,507,2,2024-12-19 12:30:00,Completed,Phone
4402,413,2,2024-12-19 11:45:00,Completed,Appointment
4403,297,4,2024-12-19 11:15:00,Completed,Phone
4404,999,2,2024-12-19 09:00:00,Completed,Appointment
4405,383,1,2024-12-20 16:15:00,Completed,Walk-in
4406,871,1,2024-12-20 11:15:00,Completed,Appointment
4407,878,2,2024-12-20 17:45:00,Completed,Walk-in
4408,189,1,2024-12-20 11:00:00,Completed,Appointment
4409,76,1,2024-12-20 14:45:00,Completed,Appointment
4410,870,2,2024-12-20 14:45:00,Completed,Appointment
4411,942,1,2024-12-20 11:00:00,Completed,Appointment
4412,929,2,2024-12-20 16:00:00,Completed,Appointment
4413,679,1,2024-12-20 13:45:00,Completed,Appointment
4414,132,1,2024-12-20 16:45:00,Completed,Walk-in
4415,840,4,2024-12-20 11:30:00,Completed,Phone
4416,519,1,2024-12-20 11:45:00,Completed,Appointment
4417,908,2,2024-12-20 12:00:00,Cancelled,Appointment
4418,1006,3,2024-12-21 14:45:00,Completed,Appointment
4419,1200,4,2024-12-21 14:00:00,Completed,Appointment
4420,1215,3,2024-12-21 12:45:00,Completed,Online
4421,448,4,2024-12-21 14:30:00,Completed,Appointment
4422,156,1,2024-12-21 17:30:00,Completed,Walk-in
4423,137,1,2024-12-21 12:00:00,Completed,Phone
4424,767,2,2024-12-21 13:15:00,Completed,Appointment
4425,1059,2,2024-12-21 12:30:00,Completed,Appointment
4426,94,1,2024-12-21 10:00:00,Completed,Appointment
4427,906,4,2024-12-21 14:00:00,Cancelled,Phone
4428,973,2,2024-12-21 16:00:00,Completed,Walk-in
4429,527,3,2024-12-21 12:15:00,Completed,Online
4430,226,1,2024-12-21 12:00:00,Completed,Online
4431,343,3,2024-12-21 14:30:00,Completed,Appointment
4432,116,4,2024-12-21 16:30:00,Completed,Walk-in
4433,757,2,2024-12-23 14:45:00,Completed,Appointment
4434,119,3,2024-12-23 17:45:00,Cancelled,Appointment
4435,195,3,2024-12-23 10:30:00,Completed,Walk-in
4436,20,1,2024-12-23 15:15:00,Completed,Appointment
4437,455,2,2024-12-23 10:15:00,Completed,Phone
4438,968,2,2024-12-23 18:45:00,Completed,Appointment
4439,34,4,2024-12-23 16:00:00,Completed,Appointment
4440,492,2,2024-12-23 17:30:00,Completed,Appointment
4441,365,1,2024-12-24 18:15:00,No-show,Walk-in
4442,958,4,2024-12-24 11:30:00,Completed,Phone
4443,592,2,2024-12-24 15:30:00,Completed,Walk-in
4444,186,4,2024-12-24 15:15:00,Completed,Walk-in
4445,262,4,2024-12-24 15:45:00,Completed,Online
4446,935,2,2024-12-24 12:45:00,Completed,Appointment
4447,534,1,2024-12-24 10:00:00,Completed,Appointment
4448,445,3,2024-12-24 13:00:00,Completed,Appointment
4449,292,1,2024-12-24 13:00:00,Completed,Walk-in
4450,459,1,2024-12-24 10:45:00,Completed,Appointment
4451,1058,1,2024-12-24 14:30:00,Completed,Appointment
4452,349,4,2024-12-24 13:00:00,No-show,Appointment
4453,248,1,2024-12-25 12:30:00,Completed,Walk-in
4454,94,2,2024-12-25 18:30:00,Completed,Walk-in
4455,70,1,2024-12-25 17:30:00,Cancelled,Online
4456,196,4,2024-12-25 16:15:00,Completed,Online
4457,1003,1,2024-12-25 12:30:00,Completed,Appointment
4458,643,3,2024-12-25 09:30:00,Completed,Appointment
4459,862,2,2024-12-25 17:45:00,Completed,Phone
4460,1226,3,2024-12-25 14:00:00,Completed,Online
4461,1104,2,2024-12-25 09:45:00,Completed,Phone
4462,1037,1,2024-12-25 14:45:00,Completed,Phone
4463,867,3,2024-12-25 17:45:00,Completed,Walk-in
4464,1232,2,2024-12-25 11:00:00,Completed,Appointment
4465,567,1,2024-12-25 18:30:00,Completed,Appointment
4466,252,3,2024-12-26 15:30:00,Completed,Online
4467,1228,1,2024-12-26 15:15:00,Completed,Online
4468,1200,1,2024-12-26 14:30:00,Completed,Appointment
4469,1140,4,2024-12-26 11:30:00,Completed,Appointment
4470,890,1,2024-12-26 16:00:00,Completed,Walk-in
4471,22,2,2024-12-26 15:45:00,Completed,Appointment
4472,692,1,2024-12-26 12:00:00,Completed,Online
4473,899,3,2024-12-26 17:00:00,Completed,Online
4474,40,1,2024-12-26 17:15:00,Completed,Walk-in
4475,1081,2,2024-12-26 16:45:00,Completed,Online
4476,361,1,2024-12-26 17:15:00,Completed,Appointment
4477,733,4,2024-12-26 12:30:00,Completed,Appointment
4478,84,3,2024-12-26 11:45:00,Completed,Phone
4479,1078,2,2024-12-27 17:30:00,Completed,Walk-in
4480,681,3,2024-12-27 12:45:00,Completed,Online
4481,428,1,2024-12-27 12:45:00,Completed,Walk-in
4482,1131,1,2024-12-27 10:45:00,Completed,Appointment
4483,134,3,2024-12-27 12:00:00,Completed,Appointment
4484,800,3,2024-12-27 13:15:00,Completed,Walk-in
4485,974,1,2024-12-27 09:15:00,Completed,Appointment
4486,663,2,2024-12-27 11:45:00,Completed,Phone
