appointment_service_id,appointment_id,service_id,quantity,unit_price
5856,4604,5,1,38.0
5857,4605,4,1,48.0
5858,4606,7,1,72.0
5859,4607,5,1,38.0
5860,4609,6,1,55.0
5861,4609,10,1,12.0
5862,4609,2,1,45.0
5863,4610,2,1,45.0
5864,4611,6,1,55.0
5865,4612,3,1,65.0
5866,4613,11,1,22.0
5867,4614,8,1,58.0
5868,4614,12,1,10.0
5869,4615,5,1,38.0
5870,4616,5,1,38.0
5871,4617,5,1,38.0
5872,4617,1,1,28.0
5873,4618,5,1,38.0
5874,4619,5,1,38.0
5875,4619,6,1,55.0
5876,4620,6,1,55.0
5877,4620,12,1,10.0
5878,4621,4,1,48.0
5879,4621,12,1,10.0
5880,4622,7,1,72.0
5881,4622,5,1,38.0
5882,4623,4,1,48.0
5883,4624,1,1,28.0
5884,4625,2,1,45.0
5885,4626,8,1,58.0
5886,4627,6,1,55.0
5887,4627,9,1,15.0
5888,4628,11,1,22.0
5889,4629,7,1,72.0
5890,4630,3,1,65.0
5891,4630,9,1,15.0
5892,4631,8,1,58.0
5893,4632,4,1,48.0
5894,4633,8,1,58.0
5895,4635,8,1,58.0
5896,4636,8,1,58.0
5897,4637,6,1,55.0
5898,4638,2,1,45.0
5899,4639,3,1,65.0
5900,4640,2,1,45.0
5901,4640,9,1,15.0
5902,4641,2,1,45.0
5903,4642,5,1,38.0
5904,4643,7,1,72.0
5905,4643,9,1,15.0
5906,4643,2,1,45.0
5907,4644,2,1,45.0
5908,4645,1,1,28.0
5909,4646,5,1,38.0
5910,4646,9,1,15.0
5911,4646,2,1,45.0
5912,4647,7,1,72.0
5913,4647,10,1,12.0
5914,4649,5,1,38.0
5915,4650,11,1,22.0
5916,4651,2,1,45.0
5917,4651,9,1,15.0
5918,4652,7,1,72.0
5919,4653,5,1,38.0
5920,4653,10,1,12.0
5921,4655,7,1,72.0
5922,4657,5,1,38.0
5923,4657,9,1,15.0
5924,4658,6,1,55.0
5925,4658,12,1,10.0
5926,4659,3,1,65.0
5927,4660,7,1,72.0
5928,4660,10,1,12.0
5929,4661,3,1,65.0
5930,4662,8,1,58.0
5931,4663,11,1,22.0
5932,4664,4,1,48.0
5933,4664,1,1,28.0
5934,4666,2,1,45.0
5935,4667,1,1,28.0
5936,4668,1,1,28.0
5937,4669,3,1,65.0
5938,4671,3,1,65.0
5939,4671,10,1,12.0
5940,4673,3,1,65.0
5941,4674,2,1,45.0
5942,4675,5,1,38.0
5943,4676,7,1,72.0
5944,4677,3,1,65.0
5945,4677,12,1,10.0
5946,4678,2,1,45.0
5947,4679,6,1,55.0
5948,4680,4,1,48.0
5949,4681,4,1,48.0
5950,4681,9,1,15.0
5951,4682,5,1,38.0
5952,4683,4,1,48.0
5953,4683,10,1,12.0
5954,4684,2,1,45.0
5955,4684,1,1,28.0
5956,4685,5,1,38.0
5957,4686,5,1,38.0
5958,4688,7,1,72.0
5959,4689,11,1,22.0
5960,4689,10,1,12.0
5961,4691,5,1,38.0
5962,4692,8,1,58.0
5963,4693,6,1,55.0
5964,4694,5,1,38.0
5965,4694,12,1,10.0
5966,4695,1,1,28.0
5967,4696,1,1,28.0
5968,4696,2,1,45.0
5969,4698,8,1,58.0
5970,4699,3,1,65.0
5971,4700,2,1,45.0
5972,4701,5,1,38.0
5973,4702,2,1,45.0
5974,4703,8,1,58.0
5975,4704,2,1,45.0
5976,4705,3,1,65.0
5977,4705,9,1,15.0
5978,4707,5,1,38.0
5979,4707,9,1,15.0
5980,4708,2,1,45.0
5981,4708,9,1,15.0
5982,4709,1,1,28.0
5983,4710,3,1,65.0
5984,4710,12,1,10.0
5985,4711,11,1,22.0
5986,4711,6,1,55.0
5987,4713,4,1,48.0
5988,4713,9,1,15.0
5989,4714,4,1,48.0
5990,4715,6,1,55.0
5991,4715,9,1,15.0
5992,4715,2,1,45.0
5993,4716,5,1,38.0
5994,4717,4,1,48.0
5995,4719,8,1,58.0
5996,4720,2,1,45.0
5997,4720,5,1,38.0
5998,4721,1,1,28.0
5999,4721,12,1,10.0
6000,4721,5,1,38.0
6001,4722,6,1,55.0
6002,4722,1,1,28.0
6003,4723,5,1,38.0
6004,4724,2,1,45.0
6005,4725,2,1,45.0
6006,4727,5,1,38.0
6007,4728,5,1,38.0
6008,4728,9,1,15.0
6009,4729,6,1,55.0
6010,4730,2,1,45.0
6011,4731,8,1,58.0
6012,4732,4,1,48.0
6013,4733,2,1,45.0
6014,4733,10,1,12.0
6015,4733,5,1,38.0
6016,4734,4,1,48.0
6017,4735,4,1,48.0
6018,4735,12,1,10.0
6019,4736,2,1,45.0
6020,4737,6,1,55.0
6021,4738,2,1,45.0
6022,4738,9,1,15.0
6023,4739,4,1,48.0
6024,4740,1,1,28.0
6025,4741,3,1,65.0
6026,4741,12,1,10.0
6027,4742,4,1,48.0
6028,4742,10,1,12.0
6029,4743,11,1,22.0
6030,4744,5,1,38.0
6031,4745,2,1,45.0
6032,4746,2,1,45.0
6033,4747,4,1,48.0
6034,4748,4,1,48.0
6035,4748,12,1,10.0
6036,4749,2,1,45.0
6037,4753,6,1,55.0
6038,4754,2,1,45.0
6039,4755,11,1,22.0
6040,4756,1,1,28.0
6041,4758,4,1,48.0
6042,4758,9,1,15.0
6043,4759,11,1,22.0
6044,4759,5,1,38.0
6045,4760,7,1,72.0
6046,4760,1,1,28.0
6047,4761,11,1,22.0
6048,4762,2,1,45.0
6049,4763,7,1,72.0
6050,4764,2,1,45.0
6051,4766,2,1,45.0
6052,4767,5,1,38.0
6053,4767,12,1,10.0
6054,4768,8,1,58.0
6055,4768,10,1,12.0
6056,4769,8,1,58.0
6057,4770,8,1,58.0
6058,4770,9,1,15.0
6059,4772,1,1,28.0
6060,4773,2,1,45.0
6061,4774,3,1,65.0
6062,4775,3,1,65.0
6063,4776,2,1,45.0
6064,4777,7,1,72.0
6065,4778,6,1,55.0
6066,4779,7,1,72.0
6067,4780,5,1,38.0
6068,4781,1,1,28.0
6069,4782,2,1,45.0
6070,4783,4,1,48.0
6071,4784,6,1,55.0
6072,4785,5,1,38.0
6073,4785,12,1,10.0
6074,4786,4,1,48.0
6075,4787,5,1,38.0
6076,4789,6,1,55.0
6077,4790,3,1,65.0
6078,4790,12,1,10.0
6079,4791,7,1,72.0
6080,4792,11,1,22.0
6081,4793,1,1,28.0
6082,4794,3,1,65.0
6083,4795,2,1,45.0
6084,4796,1,1,28.0
6085,4796,9,1,15.0
6086,4797,3,1,65.0
6087,4798,5,1,38.0
6088,4800,2,1,45.0
6089,4801,4,1,48.0
6090,4801,12,1,10.0
6091,4802,2,1,45.0
6092,4803,2,1,45.0
6093,4804,7,1,72.0
6094,4804,10,1,12.0
6095,4805,5,1,38.0
6096,4805,10,1,12.0
6097,4806,11,1,22.0
6098,4807,7,1,72.0
6099,4807,9,1,15.0
6100,4807,1,1,28.0
6101,4808,5,1,38.0
6102,4808,10,1,12.0
6103,4809,6,1,55.0
6104,4810,1,1,28.0
6105,4811,2,1,45.0
6106,4812,5,1,38.0
6107,4813,3,1,65.0
6108,4813,6,1,55.0
6109,4814,4,1,48.0
6110,4815,1,1,28.0
6111,4816,4,1,48.0
6112,4817,5,1,38.0
6113,4818,1,1,28.0
6114,4818,10,1,12.0
6115,4819,4,1,48.0
6116,4820,3,1,65.0
6117,4820,10,1,12.0
6118,4821,2,1,45.0
6119,4821,12,1,10.0
6120,4822,1,1,28.0
6121,4823,5,1,38.0
6122,4824,4,1,48.0
6123,4824,9,1,15.0
6124,4825,5,1,38.0
6125,4825,12,1,10.0
6126,4826,1,1,28.0
6127,4826,10,1,12.0
6128,4827,4,1,48.0
6129,4828,4,1,48.0
6130,4829,1,1,28.0
6131,4830,5,1,38.0
6132,4830,12,1,10.0
6133,4831,1,1,28.0
6134,4832,2,1,45.0
6135,4833,8,1,58.0
6136,4834,7,1,72.0
6137,4834,10,1,12.0
6138,4835,5,1,38.0
6139,4837,2,1,45.0
6140,4838,5,1,38.0
6141,4839,5,1,38.0
6142,4840,6,1,55.0
6143,4841,5,1,38.0
6144,4841,9,1,15.0
6145,4842,3,1,65.0
6146,4843,11,1,22.0
6147,4843,1,1,28.0
6148,4844,8,1,58.0
6149,4844,12,1,10.0
6150,4845,2,1,45.0
6151,4845,9,1,15.0
6152,4846,6,1,55.0
6153,4847,7,1,72.0
6154,4847,10,1,12.0
6155,4848,4,1,48.0
6156,4848,9,1,15.0
6157,4849,4,1,48.0
6158,4850,2,1,45.0
6159,4851,3,1,65.0
6160,4852,1,1,28.0
6161,4853,2,1,45.0
6162,4854,11,1,22.0
6163,4854,9,1,15.0
6164,4855,11,1,22.0
6165,4855,9,1,15.0
6166,4856,6,1,55.0
6167,4857,2,1,45.0
6168,4858,6,1,55.0
6169,4858,10,1,12.0
6170,4858,2,1,45.0
6171,4859,8,1,58.0
6172,4859,12,1,10.0
6173,4860,4,1,48.0
6174,4861,8,1,58.0
6175,4862,1,1,28.0
6176,4863,2,1,45.0
6177,4864,6,1,55.0
6178,4865,3,1,65.0
6179,4866,5,1,38.0
6180,4867,4,1,48.0
6181,4868,7,1,72.0
6182,4869,6,1,55.0
6183,4869,10,1,12.0
6184,4870,5,1,38.0
6185,4871,1,1,28.0
6186,4872,8,1,58.0
6187,4873,6,1,55.0
6188,4874,6,1,55.0
6189,4876,8,1,58.0
6190,4877,8,1,58.0
6191,4878,2,1,45.0
6192,4878,9,1,15.0
6193,4879,7,1,72.0
6194,4880,7,1,72.0
6195,4881,6,1,55.0
6196,4881,9,1,15.0
6197,4882,2,1,45.0
6198,4882,9,1,15.0
6199,4882,5,1,38.0
6200,4883,2,1,45.0
6201,4883,12,1,10.0
6202,4884,2,1,45.0
6203,4885,6,1,55.0
6204,4886,5,1,38.0
6205,4886,12,1,10.0
6206,4888,4,1,48.0
6207,4889,2,1,45.0
6208,4889,5,1,38.0
6209,4890,2,1,45.0
6210,4891,2,1,45.0
6211,4892,3,1,65.0
6212,4893,2,1,45.0
6213,4894,6,1,55.0
6214,4894,12,1,10.0
6215,4896,2,1,45.0
6216,4897,6,1,55.0
6217,4898,8,1,58.0
6218,4899,2,1,45.0
6219,4899,10,1,12.0
6220,4900,1,1,28.0
6221,4902,6,1,55.0
6222,4903,3,1,65.0
6223,4904,5,1,38.0
6224,4905,6,1,55.0
6225,4905,9,1,15.0
6226,4906,3,1,65.0
6227,4907,5,1,38.0
6228,4907,10,1,12.0
6229,4908,11,1,22.0
6230,4908,10,1,12.0
6231,4910,4,1,48.0
6232,4911,6,1,55.0
6233,4912,2,1,45.0
6234,4913,2,1,45.0
6235,4914,4,1,48.0
6236,4915,5,1,38.0
6237,4915,9,1,15.0
6238,4916,2,1,45.0
6239,4916,9,1,15.0
6240,4917,6,1,55.0
6241,4917,9,1,15.0
6242,4918,2,1,45.0
6243,4919,3,1,65.0
6244,4920,8,1,58.0
6245,4920,12,1,10.0
6246,4920,2,1,45.0
6247,4921,8,1,58.0
6248,4922,11,1,22.0
6249,4923,5,1,38.0
6250,4923,6,1,55.0
6251,4924,7,1,72.0
6252,4924,6,1,55.0
6253,4925,5,1,38.0
6254,4925,10,1,12.0
6255,4926,4,1,48.0
6256,4927,5,1,38.0
6257,4928,4,1,48.0
6258,4930,5,1,38.0
6259,4931,8,1,58.0
6260,4932,11,1,22.0
6261,4932,9,1,15.0
6262,4934,4,1,48.0
6263,4935,3,1,65.0
6264,4935,1,1,28.0
6265,4936,2,1,45.0
6266,4936,10,1,12.0
6267,4937,2,1,45.0
6268,4938,7,1,72.0
6269,4939,6,1,55.0
6270,4941,2,1,45.0
6271,4943,4,1,48.0
6272,4943,1,1,28.0
6273,4944,4,1,48.0
6274,4944,10,1,12.0
6275,4946,6,1,55.0
6276,4947,6,1,55.0
6277,4947,12,1,10.0
6278,4948,5,1,38.0
6279,4949,2,1,45.0
6280,4949,10,1,12.0
6281,4950,1,1,28.0
6282,4951,8,1,58.0
6283,4951,10,1,12.0
6284,4952,5,1,38.0
6285,4952,12,1,10.0
6286,4954,2,1,45.0
6287,4954,9,1,15.0
6288,4955,3,1,65.0
6289,4955,9,1,15.0
6290,4957,2,1,45.0
6291,4958,5,1,38.0
6292,4958,10,1,12.0
6293,4959,1,1,28.0
6294,4960,6,1,55.0
6295,4961,8,1,58.0
6296,4962,6,1,55.0
6297,4963,4,1,48.0
6298,4964,11,1,22.0
6299,4964,9,1,15.0
6300,4965,5,1,38.0
6301,4966,4,1,48.0
6302,4966,10,1,12.0
6303,4967,2,1,45.0
6304,4968,3,1,65.0
6305,4969,2,1,45.0
6306,4970,2,1,45.0
6307,4970,9,1,15.0
6308,4971,5,1,38.0
6309,4972,4,1,48.0
6310,4973,5,1,38.0
6311,4974,4,1,48.0
6312,4974,12,1,10.0
6313,4975,3,1,65.0
6314,4977,5,1,38.0
6315,4977,10,1,12.0
6316,4978,4,1,48.0
6317,4978,12,1,10.0
6318,4981,2,1,45.0
6319,4982,3,1,65.0
6320,4984,5,1,38.0
6321,4984,12,1,10.0
6322,4985,2,1,45.0
6323,4985,12,1,10.0
6324,4986,7,1,72.0
6325,4987,6,1,55.0
6326,4988,11,1,22.0
6327,4990,8,1,58.0
6328,4991,4,1,48.0
6329,4993,3,1,65.0
6330,4994,1,1,28.0
6331,4995,3,1,65.0
6332,4995,9,1,15.0
6333,4996,7,1,72.0
6334,4996,9,1,15.0
6335,4997,4,1,48.0
6336,4998,6,1,55.0
6337,4998,12,1,10.0
6338,4999,5,1,38.0
6339,4999,9,1,15.0
6340,5000,3,1,65.0
6341,5001,6,1,55.0
6342,5002,8,1,58.0
6343,5003,6,1,55.0
6344,5004,1,1,28.0
6345,5005,8,1,58.0
6346,5006,1,1,28.0
6347,5006,10,1,12.0
6348,5007,6,1,55.0
6349,5007,5,1,38.0
6350,5008,6,1,55.0
6351,5008,1,1,28.0
6352,5009,2,1,45.0
6353,5010,11,1,22.0
6354,5011,3,1,65.0
6355,5012,5,1,38.0
6356,5012,12,1,10.0
6357,5013,2,1,45.0
6358,5014,3,1,65.0
6359,5015,1,1,28.0
6360,5016,2,1,45.0
6361,5017,5,1,38.0
6362,5018,6,1,55.0
6363,5019,7,1,72.0
6364,5020,4,1,48.0
6365,5021,4,1,48.0
6366,5021,10,1,12.0
6367,5022,2,1,45.0
6368,5022,12,1,10.0
6369,5023,2,1,45.0
6370,5025,6,1,55.0
6371,5026,6,1,55.0
6372,5027,4,1,48.0
6373,5027,9,1,15.0
6374,5027,5,1,38.0
6375,5028,1,1,28.0
6376,5028,9,1,15.0
6377,5029,2,1,45.0
6378,5029,12,1,10.0
6379,5031,5,1,38.0
6380,5032,3,1,65.0
6381,5032,12,1,10.0
6382,5034,4,1,48.0
6383,5035,7,1,72.0
6384,5035,9,1,15.0
6385,5036,6,1,55.0
6386,5037,5,1,38.0
6387,5038,4,1,48.0
6388,5039,7,1,72.0
6389,5040,2,1,45.0
6390,5041,8,1,58.0
6391,5042,4,1,48.0
6392,5042,9,1,15.0
6393,5044,1,1,28.0
6394,5044,9,1,15.0
6395,5044,5,1,38.0
6396,5045,4,1,48.0
6397,5046,5,1,38.0
6398,5047,4,1,48.0
6399,5048,7,1,72.0
6400,5048,9,1,15.0
6401,5050,3,1,65.0
6402,5050,10,1,12.0
6403,5051,3,1,65.0
6404,5051,1,1,28.0
6405,5052,7,1,72.0
6406,5053,1,1,28.0
6407,5053,9,1,15.0
6408,5053,6,1,55.0
6409,5055,2,1,45.0
6410,5056,1,1,28.0
6411,5057,4,1,48.0
6412,5058,5,1,38.0
6413,5058,2,1,45.0
6414,5059,6,1,55.0
6415,5060,2,1,45.0
6416,5061,4,1,48.0
6417,5061,9,1,15.0
6418,5062,7,1,72.0
6419,5063,6,1,55.0
6420,5064,5,1,38.0
6421,5064,9,1,15.0
6422,5065,2,1,45.0
6423,5066,6,1,55.0
6424,5067,2,1,45.0
6425,5068,11,1,22.0
6426,5068,9,1,15.0
6427,5069,4,1,48.0
6428,5070,2,1,45.0
6429,5070,12,1,10.0
6430,5071,2,1,45.0
6431,5071,10,1,12.0
6432,5072,5,1,38.0
6433,5072,9,1,15.0
6434,5072,1,1,28.0
6435,5073,2,1,45.0
6436,5073,12,1,10.0
6437,5075,4,1,48.0
6438,5076,3,1,65.0
6439,5077,5,1,38.0
6440,5077,10,1,12.0
6441,5078,2,1,45.0
6442,5078,12,1,10.0
6443,5079,2,1,45.0
6444,5079,12,1,10.0
6445,5080,7,1,72.0
6446,5081,2,1,45.0
6447,5082,4,1,48.0
6448,5083,5,1,38.0
6449,5083,12,1,10.0
6450,5084,2,1,45.0
6451,5084,9,1,15.0
6452,5085,5,1,38.0
6453,5085,10,1,12.0
6454,5086,2,1,45.0
6455,5086,9,1,15.0
6456,5087,7,1,72.0
6457,5087,12,1,10.0
6458,5087,5,1,38.0
6459,5088,5,1,38.0
6460,5090,5,1,38.0
6461,5090,1,1,28.0
6462,5091,6,1,55.0
6463,5092,2,1,45.0
6464,5093,3,1,65.0
6465,5093,10,1,12.0
6466,5094,6,1,55.0
6467,5095,6,1,55.0
6468,5096,7,1,72.0
6469,5097,5,1,38.0
6470,5098,5,1,38.0
6471,5099,8,1,58.0
6472,5100,5,1,38.0
6473,5101,1,1,28.0
6474,5102,2,1,45.0
6475,5103,3,1,65.0
6476,5104,4,1,48.0
6477,5105,2,1,45.0
6478,5105,5,1,38.0
6479,5106,2,1,45.0
6480,5106,9,1,15.0
6481,5107,8,1,58.0
6482,5107,10,1,12.0
6483,5110,4,1,48.0
6484,5112,2,1,45.0
6485,5112,9,1,15.0
6486,5113,4,1,48.0
6487,5114,5,1,38.0
6488,5116,2,1,45.0
6489,5117,1,1,28.0
6490,5117,12,1,10.0
6491,5117,6,1,55.0
6492,5118,6,1,55.0
6493,5118,1,1,28.0
6494,5119,7,1,72.0
6495,5119,9,1,15.0
6496,5120,7,1,72.0
6497,5120,9,1,15.0
6498,5121,8,1,58.0
6499,5122,2,1,45.0
6500,5123,2,1,45.0
6501,5124,7,1,72.0
6502,5124,12,1,10.0
6503,5125,7,1,72.0
6504,5126,3,1,65.0
6505,5127,5,1,38.0
6506,5127,12,1,10.0
6507,5128,3,1,65.0
6508,5129,4,1,48.0
6509,5130,1,1,28.0
6510,5130,6,1,55.0
6511,5131,4,1,48.0
6512,5132,5,1,38.0
6513,5133,5,1,38.0
6514,5133,9,1,15.0
6515,5134,2,1,45.0
6516,5134,5,1,38.0
6517,5135,3,1,65.0
6518,5136,2,1,45.0
6519,5137,2,1,45.0
6520,5138,2,1,45.0
6521,5138,10,1,12.0
6522,5139,5,1,38.0
6523,5140,11,1,22.0
6524,5140,5,1,38.0
6525,5141,6,1,55.0
6526,5142,2,1,45.0
6527,5143,6,1,55.0
6528,5144,1,1,28.0
6529,5145,2,1,45.0
6530,5146,7,1,72.0
6531,5147,2,1,45.0
6532,5148,4,1,48.0
6533,5149,2,1,45.0
6534,5150,8,1,58.0
6535,5151,4,1,48.0
6536,5151,12,1,10.0
6537,5151,6,1,55.0
6538,5152,2,1,45.0
6539,5153,2,1,45.0
6540,5153,9,1,15.0
6541,5154,3,1,65.0
6542,5154,9,1,15.0
6543,5154,1,1,28.0
6544,5155,4,1,48.0
6545,5156,3,1,65.0
6546,5157,2,1,45.0
6547,5157,10,1,12.0
6548,5158,6,1,55.0
6549,5158,2,1,45.0
6550,5159,5,1,38.0
6551,5161,8,1,58.0
6552,5161,12,1,10.0
6553,5162,4,1,48.0
6554,5163,4,1,48.0
6555,5164,8,1,58.0
6556,5165,2,1,45.0
6557,5166,2,1,45.0
6558,5166,12,1,10.0
6559,5167,3,1,65.0
6560,5167,9,1,15.0
6561,5167,1,1,28.0
6562,5168,5,1,38.0
6563,5169,4,1,48.0
6564,5170,2,1,45.0
6565,5170,9,1,15.0
6566,5171,5,1,38.0
6567,5172,4,1,48.0
6568,5172,6,1,55.0
6569,5173,11,1,22.0
6570,5174,3,1,65.0
6571,5175,5,1,38.0
6572,5175,12,1,10.0
6573,5176,5,1,38.0
6574,5177,6,1,55.0
6575,5178,2,1,45.0
6576,5179,5,1,38.0
6577,5180,6,1,55.0
6578,5181,6,1,55.0
6579,5182,8,1,58.0
6580,5182,9,1,15.0
6581,5183,2,1,45.0
6582,5186,2,1,45.0
6583,5187,6,1,55.0
6584,5188,6,1,55.0
6585,5188,9,1,15.0
6586,5188,2,1,45.0
6587,5189,2,1,45.0
6588,5190,3,1,65.0
6589,5190,10,1,12.0
6590,5192,4,1,48.0
6591,5192,12,1,10.0
6592,5193,6,1,55.0
6593,5194,2,1,45.0
6594,5194,9,1,15.0
6595,5195,6,1,55.0
6596,5196,2,1,45.0
6597,5198,5,1,38.0
6598,5198,9,1,15.0
6599,5199,1,1,28.0
6600,5199,12,1,10.0
6601,5200,8,1,58.0
6602,5201,2,1,45.0
6603,5204,2,1,45.0
6604,5205,4,1,48.0
6605,5207,7,1,72.0
6606,5208,8,1,58.0
6607,5209,2,1,45.0
6608,5210,4,1,48.0
6609,5211,6,1,55.0
6610,5211,10,1,12.0
6611,5212,3,1,65.0
6612,5214,4,1,48.0
6613,5215,5,1,38.0
6614,5216,5,1,38.0
6615,5217,7,1,72.0
6616,5217,10,1,12.0
6617,5218,1,1,28.0
6618,5218,9,1,15.0
6619,5219,4,1,48.0
6620,5221,6,1,55.0
6621,5222,5,1,38.0
6622,5222,12,1,10.0
6623,5222,2,1,45.0
6624,5223,2,1,45.0
6625,5224,4,1,48.0
6626,5225,1,1,28.0
6627,5226,4,1,48.0
6628,5226,10,1,12.0
6629,5227,7,1,72.0
6630,5228,5,1,38.0
6631,5229,5,1,38.0
6632,5230,2,1,45.0
6633,5231,4,1,48.0
6634,5232,8,1,58.0
6635,5233,2,1,45.0
6636,5235,5,1,38.0
6637,5236,8,1,58.0
6638,5236,9,1,15.0
6639,5237,5,1,38.0
6640,5238,5,1,38.0
6641,5238,10,1,12.0
6642,5239,4,1,48.0
6643,5240,8,1,58.0
6644,5241,5,1,38.0
6645,5241,10,1,12.0
6646,5242,2,1,45.0
6647,5243,6,1,55.0
6648,5244,1,1,28.0
6649,5244,12,1,10.0
6650,5245,11,1,22.0
6651,5246,1,1,28.0
6652,5247,3,1,65.0
6653,5248,3,1,65.0
6654,5249,1,1,28.0
6655,5249,12,1,10.0
6656,5250,5,1,38.0
6657,5251,2,1,45.0
6658,5252,5,1,38.0
6659,5253,4,1,48.0
6660,5255,4,1,48.0
6661,5255,9,1,15.0
6662,5256,2,1,45.0
6663,5256,12,1,10.0
6664,5257,5,1,38.0
6665,5257,9,1,15.0
6666,5258,3,1,65.0
6667,5259,5,1,38.0
6668,5259,10,1,12.0
6669,5260,5,1,38.0
6670,5260,10,1,12.0
6671,5261,7,1,72.0
6672,5261,9,1,15.0
6673,5262,5,1,38.0
6674,5263,5,1,38.0
6675,5264,1,1,28.0
6676,5265,6,1,55.0
6677,5266,4,1,48.0
6678,5266,10,1,12.0
6679,5267,2,1,45.0
6680,5268,2,1,45.0
6681,5269,6,1,55.0
6682,5270,4,1,48.0
6683,5271,4,1,48.0
6684,5272,6,1,55.0
6685,5273,3,1,65.0
6686,5274,4,1,48.0
6687,5275,2,1,45.0
6688,5276,2,1,45.0
6689,5277,3,1,65.0
6690,5278,2,1,45.0
6691,5279,7,1,72.0
6692,5279,9,1,15.0
6693,5280,2,1,45.0
6694,5281,5,1,38.0
6695,5283,7,1,72.0
6696,5284,5,1,38.0
6697,5285,11,1,22.0
6698,5286,2,1,45.0
6699,5286,9,1,15.0
6700,5287,6,1,55.0
6701,5288,7,1,72.0
6702,5289,7,1,72.0
6703,5290,11,1,22.0
6704,5290,10,1,12.0
6705,5291,3,1,65.0
6706,5292,5,1,38.0
6707,5293,7,1,72.0
6708,5294,2,1,45.0
6709,5294,12,1,10.0
6710,5295,3,1,65.0
6711,5295,2,1,45.0
6712,5298,2,1,45.0
6713,5298,10,1,12.0
6714,5299,1,1,28.0
6715,5299,12,1,10.0
6716,5300,7,1,72.0
6717,5300,5,1,38.0
6718,5301,2,1,45.0
6719,5302,5,1,38.0
6720,5302,9,1,15.0
6721,5303,8,1,58.0
6722,5303,9,1,15.0
6723,5304,1,1,28.0
6724,5304,12,1,10.0
6725,5305,2,1,45.0
6726,5306,5,1,38.0
6727,5308,6,1,55.0
6728,5308,9,1,15.0
6729,5308,2,1,45.0
6730,5309,7,1,72.0
6731,5310,2,1,45.0
6732,5311,2,1,45.0
6733,5312,2,1,45.0
6734,5312,9,1,15.0
6735,5313,2,1,45.0
6736,5314,2,1,45.0
6737,5315,6,1,55.0
6738,5315,9,1,15.0
6739,5316,2,1,45.0
6740,5317,5,1,38.0
6741,5318,5,1,38.0
6742,5318,12,1,10.0
6743,5319,5,1,38.0
6744,5319,9,1,15.0
6745,5320,3,1,65.0
6746,5321,5,1,38.0
6747,5322,6,1,55.0
6748,5322,12,1,10.0
6749,5323,6,1,55.0
6750,5324,2,1,45.0
6751,5325,5,1,38.0
6752,5326,2,1,45.0
6753,5326,6,1,55.0
6754,5327,4,1,48.0
6755,5327,9,1,15.0
6756,5328,5,1,38.0
6757,5329,3,1,65.0
6758,5330,2,1,45.0
6759,5331,4,1,48.0
6760,5332,7,1,72.0
6761,5333,4,1,48.0
6762,5333,12,1,10.0
6763,5334,2,1,45.0
6764,5335,6,1,55.0
6765,5335,12,1,10.0
6766,5336,6,1,55.0
6767,5336,12,1,10.0
6768,5337,5,1,38.0
6769,5337,9,1,15.0
6770,5338,5,1,38.0
6771,5338,9,1,15.0
6772,5338,6,1,55.0
6773,5339,6,1,55.0
6774,5340,7,1,72.0
6775,5341,2,1,45.0
6776,5341,12,1,10.0
6777,5344,2,1,45.0
6778,5345,2,1,45.0
6779,5345,12,1,10.0
6780,5346,4,1,48.0
6781,5347,5,1,38.0
6782,5347,12,1,10.0
6783,5348,5,1,38.0
6784,5349,2,1,45.0
6785,5349,9,1,15.0
6786,5350,7,1,72.0
6787,5351,2,1,45.0
6788,5352,4,1,48.0
6789,5352,9,1,15.0
6790,5353,3,1,65.0
6791,5353,10,1,12.0
6792,5354,2,1,45.0
6793,5355,4,1,48.0
6794,5355,9,1,15.0
6795,5356,1,1,28.0
6796,5357,2,1,45.0
6797,5358,1,1,28.0
6798,5358,9,1,15.0
6799,5359,5,1,38.0
6800,5361,2,1,45.0
6801,5361,12,1,10.0
6802,5362,3,1,65.0
6803,5363,4,1,48.0
6804,5364,4,1,48.0
6805,5364,12,1,10.0
6806,5365,8,1,58.0
6807,5367,7,1,72.0
6808,5367,2,1,45.0
6809,5368,6,1,55.0
6810,5368,12,1,10.0
6811,5369,6,1,55.0
6812,5371,4,1,48.0
6813,5372,8,1,58.0
6814,5373,11,1,22.0
6815,5375,7,1,72.0
6816,5376,1,1,28.0
6817,5376,12,1,10.0
6818,5377,2,1,45.0
6819,5378,7,1,72.0
6820,5379,2,1,45.0
6821,5380,4,1,48.0
6822,5380,9,1,15.0
6823,5381,1,1,28.0
6824,5382,5,1,38.0
6825,5383,4,1,48.0
6826,5385,2,1,45.0
6827,5386,4,1,48.0
6828,5386,12,1,10.0
6829,5387,6,1,55.0
6830,5387,5,1,38.0
6831,5388,6,1,55.0
6832,5388,2,1,45.0
6833,5389,11,1,22.0
6834,5390,4,1,48.0
6835,5391,3,1,65.0
6836,5391,9,1,15.0
6837,5392,2,1,45.0
6838,5392,12,1,10.0
6839,5393,4,1,48.0
6840,5393,10,1,12.0
6841,5394,2,1,45.0
6842,5394,12,1,10.0
6843,5395,2,1,45.0
6844,5397,3,1,65.0
6845,5398,1,1,28.0
6846,5399,2,1,45.0
6847,5399,10,1,12.0
6848,5400,2,1,45.0
6849,5400,5,1,38.0
6850,5401,2,1,45.0
6851,5402,1,1,28.0
6852,5403,5,1,38.0
6853,5404,7,1,72.0
